,threshold_0.5 (1),threshold_0.95 (1),threshold_0.5 (2),threshold_0.95 (2),threshold_0.5 (3),threshold_0.95 (3),threshold_0.5 (4),threshold_0.95 (4),threshold_0.5 (5),threshold_0.95 (5),threshold_0.5 (all),threshold_0.95 (all),name,mAP (all),mAP (seg),mAP (text),mAP (title),mAP (list),mAP (table),mAP (figure)
0,0.62107078860439,0.5896787152065117,0.629973026973027,0.6201472693972694,0.4404347678465325,0.39106782106782106,0.7148333333333333,0.7015,0.5012738095238095,0.48551190476190476,0.7740015246993789,0.7035410056975309,count_gnn_1,0.21132411062717438,0.554277241230011,0.48207536339759827,0.25227388739585876,0.024188287556171417,0.06247967481613159,0.23560331761837006
1,0.5462872767926947,0.5076355466727825,0.6656202686202687,0.6625250305250304,0.3764945858235332,0.3390729066255382,0.7606666666666666,0.727,0.5669166666666666,0.5574166666666666,0.7681622704070119,0.6910556475177454,count_gnn_2,0.21355998516082764,0.540698766708374,0.36472418904304504,0.30274561047554016,0.038318946957588196,0.13247153162956238,0.2295396327972412
2,0.7071712522143805,0.6837197421960042,0.6658279914529913,0.6645779914529913,0.5015546953046953,0.45501190476190473,0.7526666666666668,0.7443333333333334,0.5744444444444444,0.5608333333333334,0.7858144358735052,0.7300553861121573,count_gnn_3,0.2698139250278473,0.5688623785972595,0.545929491519928,0.29813235998153687,0.02288014627993107,0.16157293319702148,0.3205546438694
3,0.7292643521749588,0.6994861599229308,0.6880422959393547,0.6802879669350257,0.5307759740259741,0.48838239538239536,0.7025,0.6975,0.515,0.49916666666666665,0.7848215616792683,0.7133371430228576,count_gnn_4,0.23086397349834442,0.5567300915718079,0.5763190984725952,0.32012560963630676,0.035776056349277496,0.02772277221083641,0.19437628984451294
